AWDT,ADT,AWDT_ROUNDED,REPORT NUMBER,vol_geo,line_i,DATETIME,geometry,line_geo,SPEEDLIMIT,SURFACEWIDTH,one_way,is_steep,is_paved,is_hwy,is_bus,is_truck,is_light,is_clear,is_hit_run,is_workzone,is_child,impaired,speeding,driver_16_25,driver_65_plus,severity
29000.0,,29000,3793069,"MULTILINESTRING ((-122.3341966429677 47.58822858807929, -122.3341978078094 47.58616903323978, -122.3341978449684 47.58610376884872), (-122.3341954525473 47.59031216453656, -122.3341957771493 47.58974764153459, -122.3341966429677 47.58822858807929))",23037.0,2019-10-22 08:00:00,POINT (-122.3342170950292 47.5882285906205),"LINESTRING (-122.3351202051985 47.58822869948667, -122.3341966430923 47.5882285881551)",20.0,34.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
7733.0,7334.0,7500,E950336,"MULTILINESTRING ((-122.3001581351744 47.58832181766261, -122.3000365845572 47.58832125759724, -122.29971254315 47.58831976464738, -122.2991047104077 47.58831696256817), (-122.3012877551479 47.58834549604799, -122.3011994183588 47.58834364493654, -122.3001581351744 47.58832181766261), (-122.2991047104077 47.58831696256817, -122.2980506520624 47.58831183240149), (-122.3025936469587 47.58837465259308, -122.3012877551479 47.58834549604799))",17755.0,2019-08-14 09:43:00,POINT (-122.3001719223073 47.58832210666534),"LINESTRING (-122.3012877551205 47.58834549613579, -122.3011994184472 47.58834364501482, -122.3001581351994 47.58832181766032)",25.0,32.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
20541.0,17539.0,20500,E825146,"MULTILINESTRING ((-122.3295513843602 47.55339932970229, -122.3295577035973 47.55268761359281), (-122.3295577035973 47.55268761359281, -122.3295649161402 47.55187533655802), (-122.3295841394055 47.54805096595579, -122.3295863372099 47.54658691080063, -122.3295882140894 47.54533689635002), (-122.3295649161402 47.55187533655802, -122.3295720128413 47.55107596681517), (-122.3295774899298 47.55045912181885, -122.3295841394055 47.54805096595579), (-122.3295720128413 47.55107596681517, -122.3295774899298 47.55045912181885))",408.0,2018-08-04 14:19:00,POINT (-122.329572153336 47.55106014649572),"LINESTRING (-122.3295720128618 47.55107596679418, -122.3295774900531 47.55045912178903)",30.0,40.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5933.0,5314.0,5900,3838405,"MULTILINESTRING ((-122.3268694363867 47.55264704024695, -122.3268630847269 47.55185903995027), (-122.3261503981233 47.548048551688, -122.3261526662457 47.54660472820651, -122.3261532191107 47.5462500022996), (-122.3269401511483 47.55105920485534, -122.3269343022687 47.55010371267194, -122.3268623982503 47.54986929334838, -122.3266393004123 47.54966628136896, -122.3263940644083 47.54944884852787, -122.3262369693281 47.54927438856394, -122.3261671751514 47.54911349301146, -122.3261638054875 47.54899585518059, -122.3261503981233 47.548048551688), (-122.3268630847269 47.55185903995027, -122.3269401511483 47.55105920485534), (-122.3268753833228 47.55338439617901, -122.3268694363867 47.55264704024695))",19088.0,2020-05-29 23:19:00,POINT (-122.3261531929761 47.54626682677787),"LINESTRING (-122.3261503982203 47.5480485517682, -122.3261526662701 47.54660472815181, -122.3261532192013 47.54625000231681)",25.0,40.0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2
13592.0,13051.0,25100,E689291,"MULTILINESTRING ((-122.2828714066388 47.5406800448371, -122.2819884001289 47.53888841244565), (-122.2854520197824 47.54605841177139, -122.2851101912781 47.54532953831627), (-122.2837021547599 47.54245258025649, -122.2828714066388 47.5406800448371), (-122.2851101912781 47.54532953831627, -122.284786185006 47.54461315124733), (-122.284786185006 47.54461315124733, -122.2844262782294 47.54390373486903), (-122.2840816711003 47.54319376052272, -122.2837021547599 47.54245258025649), (-122.2844262782294 47.54390373486903, -122.2840816711003 47.54319376052272), (-122.2819884001289 47.53888841244565, -122.2811041510464 47.53705158685013))",11764.0,2017-06-01 22:22:00,POINT (-122.2811079677555 47.53705951529933),"LINESTRING (-122.281988400101 47.53888841240738, -122.2811041509604 47.53705158677938)",25.0,44.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14970.0,14520.0,15000,3810743,"MULTILINESTRING ((-122.2960814851106 47.53895778300035, -122.2914206156925 47.53886714623962), (-122.284706857912 47.53703456930432, -122.2833965806773 47.53704572672808), (-122.2860596422393 47.5370651542237, -122.285998181779 47.53705584558422, -122.2859363257276 47.5370478328921, -122.2858741340645 47.53704112347631, -122.2858116640881 47.53703572380059, -122.2857489756521 47.53703163669778, -122.2856861327195 47.53702886944623, -122.2856231924129 47.53702742221521, -122.2855602145859 47.53702729783786, -122.284706857912 47.53703456930432), (-122.2833965806773 47.53704572672808, -122.2812931906884 47.53704230426192), (-122.2914206156925 47.53886714623962, -122.2908540259021 47.53867207998106, -122.2906411227429 47.53859878101617, -122.290626619608 47.53859378712463, -122.2899836803663 47.53837242710037), (-122.2885475712939 47.53787694908642, -122.2879349867301 47.5376667793785, -122.2868622656261 47.5372987260164), (-122.2899836803663 47.53837242710037, -122.2885475712939 47.53787694908642), (-122.2868622656261 47.5372987260164, -122.2865035780721 47.53717565807676, -122.2864426696236 47.5371556167068, -122.2863808048703 47.53713696122009, -122.2863180601291 47.53711971312908, -122.2862544997146 47.53710389230071, -122.2861901944557 47.53708951402061, -122.2861252166089 47.53707659715489, -122.2860596422393 47.5370651542237))",4943.0,2018-09-18 20:16:00,POINT (-122.2812735058578 47.53704333371078),"LINESTRING (-122.2812931906889 47.53704230420308, -122.2811872787017 47.53704784335174, -122.2811041509604 47.53705158677938)",25.0,41.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
6000.0,,6000,3752784,"MULTILINESTRING ((-122.3281315392608 47.53413189254791, -122.3281434331611 47.53341914979286), (-122.3281556101695 47.53270628545965, -122.3281674666086 47.53199341724272), (-122.3281434331611 47.53341914979286, -122.3281556101695 47.53270628545965), (-122.3321326526378 47.53414776862355, -122.3313858959556 47.53415617203355), (-122.3313858959556 47.53415617203355, -122.3293509060745 47.53414100063379, -122.3281315392608 47.53413189254791), (-122.3254959748729 47.53197316436226, -122.3240608970049 47.53196215732471, -122.3228237158351 47.53195265275075), (-122.3281674666086 47.53199341724272, -122.3254959748729 47.53197316436226))",13252.0,2019-06-03 07:57:00,POINT (-122.3281435989667 47.5334094444574),"LINESTRING (-122.3281434331826 47.53341914977864, -122.3281556101659 47.53270628552156)",25.0,25.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
26148.0,23658.0,26100,3857204,"MULTILINESTRING ((-122.329046220364 47.59648601410695, -122.3290462574846 47.59643297277731, -122.3290474584444 47.59447790985546, -122.3290475066928 47.59440021823936, -122.3290496597109 47.59428793873605), (-122.3290496597109 47.59428793873605, -122.329048342801 47.59304271248388, -122.3290487434013 47.59239438364252))",21769.0,2020-02-07 07:06:00,POINT (-122.3290541654053 47.59243520362979),"LINESTRING (-122.3268449445207 47.59226282390444, -122.3269702199123 47.5922491639756, -122.3271032028942 47.592236799578, -122.3272068556742 47.59222863552213, -122.3273107215117 47.5922217405134, -122.3276827965817 47.5922008067103, -122.3277909948847 47.59219538565669, -122.327888093223 47.59219179064744, -122.3279759731329 47.59219003857857, -122.3280577334233 47.59219006804345, -122.3281345819076 47.59219188652309, -122.328207951592 47.59219554732069, -122.3282778091473 47.59220107299274, -122.3283445817161 47.59220849531067, -122.3284085411079 47.59221784808659, -122.3284736373054 47.59222992876978, -122.3285602575725 47.59224928319335, -122.3286385369633 47.59226928349235, -122.3287133243344 47.59229090746327, -122.3287819125861 47.59231324973393, -122.3288463170732 47.59233684081904, -122.3289063575469 47.59236160114243, -122.3289661005036 47.59238915052537, -122.3290112871191 47.59241194618885, -122.3290561511757 47.59243628072365, -122.329100594926 47.59246210171604, -122.3291445064701 47.59248934272404, -122.3291877829311 47.59251794438213, -122.3292302698072 47.59254780220133, -122.3292718176189 47.59257881496116, -122.3293122677231 47.59261086050319, -122.3293498852423 47.59264245384791, -122.3293855852827 47.59267423156808, -122.3294169838522 47.59270418391355, -122.3294475081381 47.59273540635401, -122.3294780268284 47.59276888774915, -122.3295074860091 47.59280358499375, -122.3295358208034 47.59283941611146, -122.3295629570001 47.59287629029877, -122.3295886595312 47.59291386353214, -122.3296130334312 47.59295226113365, -122.3296360048035 47.59299136720081, -122.3296574994336 47.59303105477953, -122.3296774500201 47.59307120279141, -122.329695779131 47.59311165361414, -122.329712416862 47.59315225882727, -122.3297273005261 47.59319285938606, -122.3297415462335 47.59323713060667, -122.3297480890906 47.59333898900329, -122.3297294670592 47.59356992563765, -122.3297091248125 47.59374107628529, -122.3296944829389 47.59389079006842, -122.3296605475075 47.59404477685815, -122.3296418846816 47.59406614152471, -122.3295881067322 47.59412325164092, -122.3295555973187 47.59415591229092, -122.3295297410516 47.59417973380715, -122.3295049578357 47.59420035415569, -122.3294806279228 47.59421828847524, -122.3294564948518 47.59423372106783, -122.3294331480035 47.59424638867071, -122.3294096924835 47.5942568914672, -122.3293837962409 47.5942660850997, -122.3293545692734 47.5942745686317, -122.3293211632444 47.59428225160946, -122.3292864127753 47.59428821702727, -122.3292503160741 47.59429246560929, -122.3292128746493 47.59429499557979, -122.3291740887639 47.59429580693387, -122.3291339579837 47.59429490248376, -122.3290924811948 47.594292279435, -122.3290496597283 47.59428793882149)",30.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
8778.0,10326.0,8800,3702047,"MULTILINESTRING ((-122.3518902975482 47.5713869836875, -122.352349671438 47.5713831829355, -122.3526271926493 47.57137956047298, -122.3541547571461 47.57137733522185, -122.3552342094595 47.57137624570736), (-122.3463709664863 47.57147976228206, -122.3484240386225 47.57142455525946, -122.3486210392933 47.57142032152744, -122.3488003874671 47.57141301756033), (-122.3552342094595 47.57137624570736, -122.3562940307297 47.57137516599673, -122.356404810072 47.57138414463358, -122.3565641081691 47.57139705581387, -122.3572995044098 47.57147776117809), (-122.3593525174063 47.57162731305595, -122.3595571051968 47.57168172856648, -122.3597171052605 47.57176088254304, -122.3598375534146 47.57185689261435, -122.3600102823288 47.57209540126482), (-122.3444775291099 47.57155722523298, -122.3463709664863 47.57147976228206), (-122.3572995044098 47.57147776117809, -122.3579103702724 47.57146056056057, -122.358338359566 47.57146316316123, -122.3585789831183 47.5714859182479, -122.3588112445252 47.57151050508157, -122.3591812503743 47.57158175924353, -122.3593525174063 47.57162731305595), (-122.3444775291099 47.57155722523298, -122.3442059488308 47.57156290071313))",22204.0,2017-10-16 16:30:00,POINT (-122.3447010600165 47.57154808024787),"LINESTRING (-122.3444775290639 47.57155722517985, -122.3463709663587 47.57147976228234)",25.0,57.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3
2895.0,2587.0,2900,E709130,"MULTILINESTRING ((-122.3396800681195 47.57170032667249, -122.3394667652844 47.57170284196725), (-122.3394667652844 47.57170284196725, -122.3393867373592 47.57170378595828, -122.3392377971296 47.57170557243416, -122.3384544363516 47.57171497046101, -122.3371807439528 47.5717216670176, -122.3369149367059 47.57172447251406, -122.3367819919876 47.5717256952009), (-122.3367819919876 47.5717256952009, -122.3341969749779 47.57170660853431))",19512.0,2017-08-31 08:39:00,POINT (-122.339580588353 47.57170149975287),"LINESTRING (-122.3396800680844 47.57170032670982, -122.3394667652796 47.57170284192944)",30.0,24.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2
10000.0,15183.0,10000,3815245,"MULTILINESTRING ((-122.3367860186229 47.5713812571275, -122.3343183695199 47.57139203219966), (-122.3396675030382 47.5713283217999, -122.3394559961985 47.57133087897265), (-122.3343183695199 47.57139203219966, -122.3341937170174 47.57139257475187), (-122.3394559961985 47.57133087897265, -122.3393862044313 47.57133172336422, -122.3392312180667 47.57133621859025, -122.3380841270537 47.57136947922644, -122.3375140873046 47.57139586861138, -122.3369209053938 47.57138613868077, -122.3367860186229 47.5713812571275))",21448.0,2019-01-27 17:30:00,POINT (-122.3342197403348 47.57139246140878),"LINESTRING (-122.3343183694326 47.57139203214521, -122.3341937169262 47.5713925746705)",25.0,22.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3
12607.0,11672.0,12600,3613274,"MULTILINESTRING ((-122.2744970481703 47.69402003793373, -122.2745723873851 47.69405510672505, -122.274646477873 47.6940913643278, -122.274719283174 47.69412879321355, -122.2747907586612 47.69416736966031, -122.274860869156 47.6942070743245, -122.2749295727196 47.6942478843497, -122.2749968300766 47.69428977684581, -122.2750624201998 47.6943328535666), (-122.2636681049346 47.68212406487597, -122.2636770671311 47.68222466331314, -122.2636913506666 47.68292620315064), (-122.2654696638231 47.68744919294927, -122.2655045451691 47.68754309733818, -122.2655396855358 47.68763561579166, -122.2655769021348 47.68772776269841, -122.2656161837766 47.68781951840614, -122.2656575231674 47.68791085961514, -122.2657009104985 47.68800176845487, -122.2657463357875 47.68809222075958, -122.265793789225 47.68818219865849, -122.2658432581892 47.68827167891842, -122.2658657758739 47.68831059911884, -122.2658947315138 47.68836064278591, -122.2659482006212 47.68844906877596, -122.2660036489926 47.6885369373026, -122.2660610653862 47.68862422691416, -122.2661204373027 47.68871091887353, -122.266181750861 47.68879699266176, -122.2662449921795 47.68888242775972, -122.2663101447626 47.68896720548035, -122.2663771960598 47.68905130528764, -122.2664461282676 47.68913470941048, -122.2665169288848 47.68921739911131, -122.2669301105658 47.68968941168757, -122.2673074389667 47.69012045862628, -122.2673796682706 47.69020325758671, -122.2673889347849 47.69021387939821, -122.2674610695439 47.69029517448421, -122.2675097886575 47.6903482390765, -122.2675350212142 47.69037572249125, -122.2676107719651 47.69045550474886, -122.2676712840918 47.69051716218079, -122.2676883039656 47.69053450258654, -122.2677675994091 47.69061269823302, -122.2678450934711 47.6906866857256, -122.2678486418206 47.69069007390024, -122.2679314093972 47.69076661186714, -122.2680142079522 47.69084078886019, -122.26801588697 47.69084229342963, -122.2680354050196 47.69085923980196, -122.2681020527851 47.6909171026652, -122.268189887702 47.69099102181914, -122.2682793712729 47.69106403405289, -122.2683704830495 47.69113612252794, -122.2684632012513 47.69120727042239, -122.2685575081178 47.69127746176335, -122.2686533778969 47.69134668067864, -122.2687507901386 47.69141491032974, -122.2688497231105 47.69148213569324, -122.2689501537726 47.69154834266208, -122.2692590616228 47.69174893076237, -122.2693134922719 47.69178422140241, -122.2701715822765 47.69234142176246, -122.2702424192613 47.69238656076448, -122.2703145531385 47.69243074869664, -122.2703879648376 47.69247397050375, -122.2704626192794 47.69251621043311, -122.2705384906335 47.69255744991651, -122.270615551737 47.69259767040273, -122.2706937663771 47.69263686335006, -122.270773114025 47.69267500922405, -122.2708194789885 47.69269657687487), (-122.2730085450191 47.69348386762999, -122.2737428640507 47.69373832908189, -122.2741031588215 47.69386320200504, -122.2741840849639 47.69389204361129, -122.2742639807367 47.69392216481381, -122.2743428030219 47.6939535481681, -122.2744205061119 47.6939861789613, -122.2744970481703 47.69402003793373), (-122.2636188504331 47.67936562595091, -122.2636638887075 47.68157743764605, -122.2636681049346 47.68212406487597), (-122.2636913506666 47.68292620315064, -122.2636997543052 47.68337294485683, -122.2637018349594 47.68342041260861, -122.2637060413418 47.68346781679347, -122.2637123722453 47.6835151133464, -122.2637208198285 47.68356225918521, -122.2637313748695 47.68360920944572, -122.2637440309326 47.68365592372673, -122.2637587748004 47.68370235721398, -122.2637755919972 47.68374846780772, -122.263794470736 47.68379421427385, -122.2638153898576 47.68383955369672, -122.2638383322226 47.68388444400977, -122.263863275414 47.68392884501159, -122.2638901997027 47.6839727173667, -122.2639190759384 47.68401601825935, -122.2639498790893 47.68405870932001, -122.2639825774894 47.68410075316194, -122.2643156281796 47.68451188961379, -122.2643458780088 47.68455130041952, -122.2643744674182 47.68459127182407, -122.2644013742303 47.68463177262151, -122.2644265802128 47.68467276975714, -122.2644500604996 47.68471423115908, -122.2644718262612 47.68475617557944), (-122.2644718262612 47.68475617557944, -122.2644917803031 47.68479841172753, -122.2645099833788 47.68484106568341, -122.2645263970751 47.68488404887093, -122.2649691078325 47.68610158716221), (-122.2766872208023 47.69615724158573, -122.2767067278037 47.69618229559756, -122.2768147729357 47.69632105503442, -122.2769681230535 47.69651799564731, -122.2769708784032 47.69652153393015, -122.2770625239579 47.69663922909464, -122.2771591514842 47.69676332285496, -122.2774911834638 47.69718972708856, -122.277622386942 47.69735921213703), (-122.2649691078325 47.68610158716221, -122.2654696638231 47.68744919294927), (-122.2750624201998 47.6943328535666, -122.2750705221932 47.69433811174865, -122.2751102329304 47.6943651306355, -122.2751697462677 47.69440725953331, -122.275227858337 47.69445026613924, -122.2752845355136 47.69449413918606, -122.2753397557111 47.69453885106802, -122.2753934956356 47.6945843786925, -122.2754457187228 47.6946307009341, -122.2754964043421 47.69467779466645, -122.2755455319375 47.69472563946103, -122.2755930648188 47.69477420969601, -122.2756389943176 47.69482348119399, -122.2756832837182 47.69487342743379, -122.2757259231193 47.69492402785188, -122.2757668837217 47.69497525312805, -122.2760569646782 47.69534781452985, -122.27642131356 47.69581574351159, -122.2764838354873 47.69589604385671), (-122.2708194789885 47.69269657687487, -122.2709044613907 47.69273476403771, -122.2709905901389 47.69277176001253, -122.2710778315331 47.69280755082837, -122.2711661477273 47.69284211716901, -122.2712555024561 47.69287544869445, -122.2713458539519 47.69290752883697, -122.2717106332003 47.69303396466738, -122.2729616877112 47.69346762365723, -122.2730085450191 47.69348386762999), (-122.2764838354873 47.69589604385671, -122.2766872208023 47.69615724158573))",20877.0,2018-05-17 07:22:00,POINT (-122.2649672593913 47.68609650383388),"LINESTRING (-122.2644718262764 47.68475617566373, -122.2644917801902 47.68479841179219, -122.2645099834203 47.68484106562438, -122.2645263971474 47.68488404885314, -122.2649691077676 47.68610158722007)",25.0,35.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
26803.0,24103.0,26800,EA48011,"LINESTRING (-122.3289698253602 47.59842209249133, -122.3289730969944 47.59760339345426, -122.3289733137875 47.59725234049035, -122.329046220364 47.59648601410695)",14403.0,2020-07-13 14:25:00,POINT (-122.3290452829179 47.59649586870011),"LINESTRING (-122.3289698253049 47.59842209256573, -122.3289730969741 47.59760339349057, -122.3289733138706 47.59725234041206, -122.3290462204649 47.59648601407792)",25.0,64.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3
2570.0,3052.0,2600,3754152,"MULTILINESTRING ((-122.4062898841749 47.67703304150711, -122.4061556201518 47.67752852993865, -122.4061000851974 47.67765991463546, -122.4059943286929 47.67785227806842, -122.4050756604112 47.67951454548265, -122.4034259077978 47.6822311266022, -122.4031826493576 47.68272039662831), (-122.4055528000445 47.67222594300304, -122.4056848850693 47.67224756871189, -122.4057825185771 47.6722780452963, -122.4058611663516 47.67230934163746, -122.4060216226718 47.67238957801772, -122.4060678631971 47.67241716803607, -122.4061112759083 47.67244677714704, -122.4061516743517 47.67247827388418, -122.4061888745987 47.6725115222481, -122.4062275597589 47.67255180404442, -122.4062615537957 47.67259397503472, -122.4062906559482 47.67263778340175, -122.4063146891739 47.67268296890364, -122.4063160865164 47.67268640596237, -122.4063335190048 47.67272926981043, -122.4063423677174 47.67276013875156), (-122.4031826493576 47.68272039662831, -122.4029993218797 47.68314773096901, -122.4029108433336 47.68350844683294, -122.4028854976059 47.68384432707798, -122.4028572500303 47.68455412387038, -122.4026594070332 47.6866994547946, -122.402668474012 47.68791151273322), (-122.4063423677174 47.67276013875156, -122.4063470317842 47.67277640791112, -122.4063551472745 47.67282410903053, -122.4063578196086 47.67287209042163, -122.4063580232764 47.67296612702579, -122.4063586234824 47.6732416751335, -122.4063592167822 47.67351387043783, -122.4063597743857 47.67376988021131, -122.4063603683421 47.67404297692332, -122.4063609636249 47.67431638128518, -122.4063615682771 47.67459374745513, -122.4063621647344 47.67486807031, -122.4063627617356 47.67514227890219, -122.4063633613747 47.67541745454987, -122.4063639614629 47.67569330490562, -122.4063642433059 47.67582239963298, -122.4063774046983 47.67639987131867, -122.4062898841749 47.67703304150711))",3793.0,2018-01-14 04:30:00,POINT (-122.4061081571456 47.67764081785904),"LINESTRING (-122.4062898840541 47.67703304142753, -122.40615562017 47.67752852992871, -122.40610008513 47.67765991461772, -122.4059943287411 47.67785227808309, -122.4050756603601 47.67951454542381, -122.4034259079186 47.6822311265714, -122.4031826493038 47.68272039654743)",25.0,56.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
